ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count,ontology
GO:0035633,maintenance of blood-brain barrier,25/2643,40/14948,0.625,3.53480892924707,7.43961260794102,3.55195062588511e-10,1.47625434324313e-07,1.18792641927802e-07,JAM2/ANGPT1/PTGS2/CDH5/LSR/ZEB2/SLC1A1/TSPAN12/TJP3/CLDN5/OCLN/ITGB1/MBP/DMD/LAMA2/PECAM1/ESAM/ACTG1/TJP1/CLDN12/JAM3/LAMC1/ABCC8/TJP2/IL6,25,BP
GO:0007160,cell-matrix adhesion,83/2643,243/14948,0.34156378600823,1.93178035310292,6.78686110226981,3.77687449234981e-10,1.47625434324313e-07,1.18792641927802e-07,CD36/LYVE1/POSTN/SORBS1/ITGA8/ITGA6/SFRP1/FAM107A/ARHGAP6/APOD/FN1/ECM2/FERMT2/VWA2/CEACAM6/TNXB/TNXB/GPM6B/CORO2B/SVEP1/PIP5K1A/EPDR1/STON1/CD34/ITGA1/COL3A1/FREM1/CX3CL1/CDK6/MYOC/FBLN5/DLC1/UTRN/DDR1/ITGAX/CAMSAP3/ITGB1BP1/ITGA7/ADAMTS9/EPHA3/PIK3R1/NPNT/DLC1/TNN/TNXB/ITGA9/ITGB1/ACVRL1/KDR/CORO1C/EMP2/COL17A1/ROCK2/VCAM1/WDPCP/CDH11/ECM2/JUP/CCL28/CIB1/ACTG1/SDC4/DDR1/THSD1/SKAP1/TNXB/NID1/PEAK1/TLN1/NRP1/HOXD3/HOXA7/RRAS/GFUS/DUSP22/ADAMTS13/EDA/PTEN/JAM3/PPFIA2/ITGA9/ACER2/BCL6,83,BP
GO:0040013,negative regulation of locomotion,103/2643,328/14948,0.314024390243902,1.77602594981682,6.58603856440984,7.24347111792976e-10,2.65427944777639e-07,2.13587089148429e-07,PLXNA3/EVL/ACVR1C/PPARG/CERS2/EPHA4/RGN/SFRP1/CHRD/GATA3/NHERF1/KLF4/RGCC/MAPK15/APOD/DUSP1/SEMA3F/CXCL12/MAPK15/IL33/MEOX2/LDLRAD4/SPINT2/ADIPOQ/ZEB2/DCN/MMRN1/TET1/COL3A1/CX3CL1/KANK1/DLC1/EPPK1/CD200R1/MITF/RECK/ITGB1BP1/MMRN2/SERPINF1/CLDN5/BMP5/MCTP1/NEDD9/DLG5/PTGER4/SLIT2/CDH1/PATZ1/TGFBR3/ADAMTS9/IGFBP5/DPP4/RAP2A/MMP28/ERBB4/CYGB/DLC1/ROBO1/TNN/IGFBP3/PTPRG/ACVRL1/MEF2C/EMILIN2/CORO1C/MYOCD/MIA3/LRP1/FOXO3/CDH11/MMP28/ANGPT4/FGF2/JUP/IL27RA/CD69/CCL28/LRCH1/GDF15/BMPR1A/TP53INP1/MIF/FBLN1/CCN3/TIE1/NRP1/CCL2/SEMA6D/CCDC125/HOXA7/RRAS/CORO1B/CITED2/DUSP22/PTEN/CD200/DAB2IP/ATP2B4/ABCC8/MARVELD3/NFE2L2/ARRDC3/HDAC5,103,BP
GO:0032869,cellular response to insulin stimulus,82/2643,243/14948,0.337448559670782,1.90850589101735,6.6173355902982,9.3469471663679e-10,3.22359713155382e-07,2.59399487304402e-07,XBP1/PDK4/NTRK2/CAV2/SORBS1/PPARG/PDE3B/EGFR/EPHA4/SLC2A4/PCK1/SESN3/LEP/PID1/NTRK3/DDR2/SIK2/KAT2B/TYRO3/VWA2/PKM/PIK3CA/FOXO1/ADIPOQ/ERBB2/GHR/TRIB3/RET/PIK3R2/RHOQ/MET/RARRES2/FBP1/KANK1/SGCB/CFLAR/DDR1/TRARG1/FGFR3/TRARG1/GPLD1/PARP1/ECHDC3/SLC25A33/TSC2/INHBB/SOCS3/ERBB4/EPHA3/PIK3R1/MTCL2/KDR/SOS1/PDGFRA/ZNF106/FLT1/HDAC9/EIF4EBP2/MST1R/ZBTB7B/FOXO4/TBC1D4/DDR1/ENPP1/FGFR4/PDK2/PTPN11/ROR2/TIE1/SREBF1/PIP4K2C/PDPK1/TNS2/EPHB3/SMARCC1/EPHA2/MERTK/FGFR1/LPIN1/IRS2/HDAC5/FER,82,BP
GO:2000146,negative regulation of cell motility,99/2643,313/14948,0.31629392971246,1.7888617712228,6.53674443099821,1.00649308915621e-09,3.2783716565127e-07,2.63807135999891e-07,EVL/ACVR1C/PPARG/CERS2/EPHA4/RGN/SFRP1/CHRD/GATA3/NHERF1/KLF4/RGCC/MAPK15/APOD/DUSP1/CXCL12/MAPK15/IL33/MEOX2/LDLRAD4/SPINT2/ADIPOQ/ZEB2/DCN/MMRN1/TET1/COL3A1/CX3CL1/KANK1/DLC1/EPPK1/CD200R1/MITF/RECK/ITGB1BP1/MMRN2/SERPINF1/CLDN5/BMP5/MCTP1/NEDD9/DLG5/PTGER4/SLIT2/CDH1/PATZ1/TGFBR3/ADAMTS9/IGFBP5/DPP4/RAP2A/MMP28/ERBB4/CYGB/DLC1/ROBO1/TNN/IGFBP3/PTPRG/ACVRL1/MEF2C/EMILIN2/CORO1C/MYOCD/MIA3/LRP1/FOXO3/CDH11/MMP28/ANGPT4/FGF2/JUP/IL27RA/CD69/CCL28/LRCH1/GDF15/BMPR1A/TP53INP1/MIF/FBLN1/CCN3/TIE1/CCL2/SEMA6D/CCDC125/HOXA7/RRAS/CORO1B/CITED2/DUSP22/PTEN/CD200/DAB2IP/ATP2B4/ABCC8/MARVELD3/NFE2L2/HDAC5,99,BP
GO:0030198,extracellular matrix organization,100/2643,318/14948,0.314465408805031,1.77852021597337,6.50348407588321,1.17726046124331e-09,3.45113904213475e-07,2.77709546699605e-07,COL10A1/MMP11/COL11A1/DPT/CAV1/CAV2/MYH11/POSTN/COMP/PPARG/ADAMTS5/COL6A6/MATN3/ITGA8/ADAMTS14/LOXL4/CREB3L1/SLC2A10/EGFL6/FOXC1/RGCC/MFAP4/DDR2/ECM2/VIT/HPN/TNXB/TNXB/GPM6B/SPINT2/EGFLAM/BMP2/QSOX1/ABI3BP/COL3A1/COL15A1/MYH11/LAMB1/MATN2/FBLN5/NDNF/COL1A1/CFLAR/DDR1/RECK/MMP13/THSD4/COL4A5/RUNX1/FAP/TGFBR3/ADAMTS9/HPSE2/DPP4/TMPRSS6/MMP28/FMOD/FLRT2/NPNT/TNXB/CCDC80/ITGB1/SPINT1/LAMA2/PDGFRA/ADAMTS1/COL17A1/LRP1/CMA1/ELF3/TLL1/MMP28/ECM2/COL4A2/TCF15/PHLDB1/ADAMTS18/DDR1/FKBP10/FGFR4/ZNF469/TNXB/COL4A1/NID1/FBLN1/TIE1/PLOD2/COLGALT2/SULF2/ADAMTS13/CTSG/LAMC1/ATXN1L/MMP3/IL6/MMP19/CRTAP/VWA1/OLFML2A/TNFRSF1B,100,BP
GO:0043062,extracellular structure organization,100/2643,318/14948,0.314465408805031,1.77852021597337,6.50348407588321,1.17726046124331e-09,3.45113904213475e-07,2.77709546699605e-07,COL10A1/MMP11/COL11A1/DPT/CAV1/CAV2/MYH11/POSTN/COMP/PPARG/ADAMTS5/COL6A6/MATN3/ITGA8/ADAMTS14/LOXL4/CREB3L1/SLC2A10/EGFL6/FOXC1/RGCC/MFAP4/DDR2/ECM2/VIT/HPN/TNXB/TNXB/GPM6B/SPINT2/EGFLAM/BMP2/QSOX1/ABI3BP/COL3A1/COL15A1/MYH11/LAMB1/MATN2/FBLN5/NDNF/COL1A1/CFLAR/DDR1/RECK/MMP13/THSD4/COL4A5/RUNX1/FAP/TGFBR3/ADAMTS9/HPSE2/DPP4/TMPRSS6/MMP28/FMOD/FLRT2/NPNT/TNXB/CCDC80/ITGB1/SPINT1/LAMA2/PDGFRA/ADAMTS1/COL17A1/LRP1/CMA1/ELF3/TLL1/MMP28/ECM2/COL4A2/TCF15/PHLDB1/ADAMTS18/DDR1/FKBP10/FGFR4/ZNF469/TNXB/COL4A1/NID1/FBLN1/TIE1/PLOD2/COLGALT2/SULF2/ADAMTS13/CTSG/LAMC1/ATXN1L/MMP3/IL6/MMP19/CRTAP/VWA1/OLFML2A/TNFRSF1B,100,BP
GO:0045229,external encapsulating structure organization,100/2643,319/14948,0.313479623824451,1.77294491749069,6.46727543015868,1.42206675919478e-09,3.97027495674237e-07,3.19483870411579e-07,COL10A1/MMP11/COL11A1/DPT/CAV1/CAV2/MYH11/POSTN/COMP/PPARG/ADAMTS5/COL6A6/MATN3/ITGA8/ADAMTS14/LOXL4/CREB3L1/SLC2A10/EGFL6/FOXC1/RGCC/MFAP4/DDR2/ECM2/VIT/HPN/TNXB/TNXB/GPM6B/SPINT2/EGFLAM/BMP2/QSOX1/ABI3BP/COL3A1/COL15A1/MYH11/LAMB1/MATN2/FBLN5/NDNF/COL1A1/CFLAR/DDR1/RECK/MMP13/THSD4/COL4A5/RUNX1/FAP/TGFBR3/ADAMTS9/HPSE2/DPP4/TMPRSS6/MMP28/FMOD/FLRT2/NPNT/TNXB/CCDC80/ITGB1/SPINT1/LAMA2/PDGFRA/ADAMTS1/COL17A1/LRP1/CMA1/ELF3/TLL1/MMP28/ECM2/COL4A2/TCF15/PHLDB1/ADAMTS18/DDR1/FKBP10/FGFR4/ZNF469/TNXB/COL4A1/NID1/FBLN1/TIE1/PLOD2/COLGALT2/SULF2/ADAMTS13/CTSG/LAMC1/ATXN1L/MMP3/IL6/MMP19/CRTAP/VWA1/OLFML2A/TNFRSF1B,100,BP
GO:0072001,renal system development,99/2643,316/14948,0.313291139240506,1.77187890630613,6.42725687801873,1.78028238954253e-09,4.74445256813084e-07,3.81781132532518e-07,MME/KIF26B/CENPF/TBX18/ITGA8/KLF15/EPHA4/RGN/SFRP1/GATA3/FOXC1/ANGPT1/CDKN1C/EGR1/BMP6/ADIPOQ/ZBTB16/AQP1/CYP26B1/BMP2/EDN1/EDNRB/RET/CD34/RBP4/SOX17/TIPARP/GPC3/SDC1/CFLAR/CAT/PCSK5/EZH2/DACT2/PYGO1/TFAP2A/SERPINF1/FGF1/KANK2/DLG5/OSR1/PODXL/SLIT2/GLI3/OSR2/PDGFD/GREB1L/PKD2/APH1A/EPCAM/ERBB4/NPNT/ACTA2/MAGED1/SPRY1/SIM1/MEF2C/PECAM1/PDGFRA/ADAMTS1/MYOCD/PLCE1/PTK7/ASS1/WDPCP/LRRK2/ENPEP/FGF2/LAMA5/YAP1/EFNB2/PYGO2/KCNJ8/OVOL1/LRP2/SDC4/ALDH1A2/COL4A1/NID1/IRX3/EYA1/WNT2B/RARA/NRP1/TNS2/BAX/PBX1/GLI2/SULF2/HOXC11/EMX2/FGFR1/CDKN1C/SIX4/IRX1/BICC1/WNT11/VANGL2/INVS,99,BP
GO:0048009,insulin-like growth factor receptor signaling pathway,41/2643,92/14948,0.445652173913043,2.52047245389791,6.77963502434419,1.93609434044763e-09,4.93535700784541e-07,3.97143012992507e-07,NTRK2/EGFR/IGFBP6/EPHA4/AR/IGF1/NTRK3/DDR2/TYRO3/PIK3CA/ERBB2/GHR/BMP2/RET/MET/DDR1/FGFR3/BMP5/TSC2/IGFBP5/ERBB4/EPHA3/PIK3R1/IGFBP3/KDR/SOS1/PDGFRA/FLT1/CRIM1/MST1R/DDR1/FGFR4/ROR2/TIE1/PDPK1/EPHB3/INPPL1/EPHA2/MERTK/FGFR1/IRS2,41,BP
GO:0034329,cell junction assembly,138/2643,488/14948,0.282786885245902,1.59935617126589,6.23872059226594,2.88183462919168e-09,7.0400818462295e-07,5.66508017896364e-07,PARD6B/PLXNA3/CAV1/NTRK2/GJB2/SORBS1/ITGA6/SFRP1/TNS1/FAM107A/NECTIN3/GABRE/ARHGAP6/APOD/FN1/FERMT2/SLITRK6/VLDLR/AGRN/GPM6B/LRRN3/MARK1/CORO2B/TLN2/PKP1/NEGR1/CDH5/LSR/PIP5K1A/MAPT/PLXNA4/ADGRL3/STON1/NEURL1/MYOC/PCDHB4/DLC1/CAMSAP3/CLDN7/ITGB1BP1/MICALL2/ANK2/CLDN5/ZNF703/DLG5/CDH20/CDH1/GRHL2/PTPRS/IKBKB/CASKIN1/RAP2A/MAP1B/FLRT2/ERBB4/EPHA3/DLC1/OCLN/LAMA3/CLDN11/ACVRL1/MEF2C/KDR/PECAM1/CORO1C/VMP1/COL17A1/RTN4/PATJ/ARHGEF15/CDH19/ARHGAP33/ROCK2/PCDHB3/RAB17/ZDHHC2/RAPGEF2/WDPCP/MARVELD2/CDH11/LGI2/FARP1/PKP3/SNCA/JUP/SLITRK4/PLXNB2/EFNB2/NRXN1/ESAM/KCNJ8/ACTG1/ILDR1/SDC4/CNTNAP2/LRFN5/FZD5/SHANK3/THSD1/EPB41L3/IRX3/GABRA2/TJP1/PEAK1/MYCBP2/TLN1/NPHP4/NRP1/SNAI2/ADGRB3/EPHB3/CHD4/PCDHB2/DUSP22/EPHA2/PCDHB11/MARVELD2/CLSTN1/CD9/PTEN/GJA4/DCLK1/CDH6/CYFIP2/FGFR1/JAM3/CLDN23/SPTBN2/MPDZ/LAMC1/SDCBP/SIX4/MARVELD3/MAPT/LRRTM2/GPC4/WNT11/FER,138,BP
GO:0038063,collagen-activated tyrosine kinase receptor signaling pathway,29/2643,55/14948,0.527272727272727,2.98209335121934,6.82494482138539,3.83925887793137e-09,9.00382992052464e-07,7.24528770142669e-07,NTRK2/EGFR/EPHA4/NTRK3/DDR2/TYRO3/ERBB2/RET/MET/COL1A1/DDR1/FGFR3/COL4A5/ERBB4/EPHA3/KDR/PDGFRA/FLT1/MST1R/COL4A2/DDR1/FGFR4/COL4A1/ROR2/TIE1/EPHB3/EPHA2/MERTK/FGFR1,29,BP
GO:0044057,regulation of system process,132/2643,464/14948,0.28448275862069,1.6089475126228,6.1756031897678,4.26068189651316e-09,9.60783767663718e-07,7.73132642112226e-07,INHBA/CAV1/WASF3/KCNIP2/PPARG/JAM2/EGFR/TBX18/NPR1/HSPB7/IGF1/PLN/NHERF1/ACACB/PTGS2/LEP/ADM/THRA/ABCC9/TRPM4/SCN4B/CACNA2D1/FXYD1/CORO2B/CELF2/FOXO1/BMP6/NEGR1/ADRA1A/ATP1B1/SVEP1/CRHBP/ADIPOQ/AQP1/GRIN2B/EDN1/EDNRB/C1QTNF1/TNFRSF21/TMEM100/SPP1/AVPR1A/SPX/SNTA1/ATP1A2/SLC1A1/ORMDL3/CLIC2/FABP5/FAAH/MGLL/MYL9/TACR1/CACNA1D/SCN4A/ITGAX/ADD3/TNNT1/PI16/ANK2/EPAS1/DSP/QKI/PARP1/PRKD1/ECRG4/ADRA2A/GTF2IRD1/ADRB2/INHBB/IGFBP5/KCNJ2/HRH1/SYNE1/NPNT/ADM2/DAB2/ITGA9/PTGER3/ITGB1/NR4A1/DMD/TRDN/ADRB1/CASQ2/MYOCD/EMP2/ABAT/GALR1/ROCK2/MTMR2/FOXO3/TMEM25/LRRK2/GBA1/KDM5B/ADRA1B/SLC22A5/JUP/RGS2/ATP2A3/NRXN1/KCNJ8/RAB8B/ARHGAP42/DES/SHANK3/THRB/IRX3/PTPN11/ANXA6/TYMP/CCN3/RNLS/SREBF1/EGR2/EDN2/PDE9A/CTSC/PPP1R12B/PTEN/FGFR1/CXADR/GAA/LPIN1/ASPH/ATP2B4/ABCC8/NFATC3/BIN1/ITGA9/TNFRSF1B,132,BP
GO:0030336,negative regulation of cell migration,94/2643,301/14948,0.312292358803987,1.76623010949754,6.22376105471846,5.46592998294759e-09,1.18691657370451e-06,9.55099344388738e-07,EVL/ACVR1C/PPARG/CERS2/EPHA4/SFRP1/CHRD/NHERF1/KLF4/RGCC/MAPK15/APOD/DUSP1/CXCL12/MAPK15/IL33/MEOX2/LDLRAD4/ADIPOQ/ZEB2/DCN/MMRN1/TET1/COL3A1/CX3CL1/KANK1/DLC1/EPPK1/CD200R1/MITF/RECK/ITGB1BP1/MMRN2/SERPINF1/CLDN5/BMP5/MCTP1/NEDD9/DLG5/PTGER4/SLIT2/CDH1/PATZ1/TGFBR3/ADAMTS9/IGFBP5/DPP4/RAP2A/MMP28/ERBB4/CYGB/DLC1/ROBO1/TNN/IGFBP3/PTPRG/ACVRL1/MEF2C/EMILIN2/CORO1C/MYOCD/MIA3/LRP1/FOXO3/CDH11/MMP28/ANGPT4/FGF2/JUP/IL27RA/CD69/CCL28/LRCH1/GDF15/BMPR1A/TP53INP1/MIF/CCN3/TIE1/CCL2/SEMA6D/HOXA7/RRAS/CORO1B/CITED2/DUSP22/PTEN/CD200/DAB2IP/ATP2B4/ABCC8/MARVELD3/NFE2L2/HDAC5,94,BP
GO:0042060,wound healing,119/2643,409/14948,0.290953545232274,1.64554430349301,6.13486808361595,6.05966534899933e-09,1.23146087141813e-06,9.90943674550675e-07,XBP1/CD36/CAV1/COMP/PPARG/SAA1/VAV3/ANXA1/ANGPTL1/TFPI/CCN4/IGF1/HBB/ANGPT1/FN1/DDR2/FERMT2/TYRO3/MCAM/PLPP3/PIK3CA/SVEP1/ERBB2/AQP1/F12/EDN1/F2RL2/STXBP1/C1QTNF1/CD34/MMRN1/ERBB3/PLA2G4A/COL3A1/MYLK/CX3CL1/ANGPTL4/EVPL/SCRIB/PROS1/KANK1/ANGPTL2/VWF/NDNF/MYL9/VAV2/F10/CFLAR/EPPK1/DDR1/TLR4/FGF1/VEGFB/SERPING1/DSP/FAP/ANO6/ADRA2A/OCLN/F13A1/CADM4/NPR2/TFPI2/ITGB1/DCBLD2/ACVRL1/EMILIN2/KDR/SLC7A11/PEAR1/PDGFRA/PRRG1/PTK7/MIA3/P2RY12/AHNAK/PPL/RASA3/ANGPT4/FGF2/DGKD/YAP1/TSKU/SYT7/F8/ANXA5/SLC6A4/SAA1/EPB41L4B/ACTG1/SDC4/ADAMTS18/DDR1/FKBP10/ARHGAP24/PRRG4/ITPR3/FBLN1/SRSF6/TLN1/P2RY1/GRHL3/CORO1B/SELP/ADAMTS13/AK3/CTSG/LRG1/MERTK/MYOZ1/CD9/PTEN/F3/ELK3/NFE2L2/IL6/LNPK/PRRG3/ENTPD2,119,BP
GO:0019216,regulation of lipid metabolic process,91/2643,289/14948,0.314878892733564,1.78085875466565,6.21232292062995,6.09114195311716e-09,1.23146087141813e-06,9.90943674550675e-07,XBP1/PDK4/PAQR4/ABCD2/EEF1A2/CAV1/FMO2/SORBS1/GNAI1/PPARG/AKR1C3/PDE3B/CERS2/RGN/PCK1/APOB/GOLM1/CIDEA/CCDC3/CES1/ACACB/ASXL3/PTGS2/LEP/ADM/APOD/THRA/KAT2B/HSD17B13/PPARGC1A/EGR1/ADGRF5/BMP6/ADIPOQ/MBOAT7/CNR1/NR3C1/BMP2/TRIB3/SERPINA3/GPR146/PLPP1/CIDEC/RARRES2/AVPR1A/LHCGR/ORMDL3/FABP5/NR1D1/TWIST1/PDE8B/FGF1/BMP5/ABCA3/GPLD1/QKI/ADRA2A/HCAR2/NR1D2/APOC2/DAB2/MLXIPL/CES1/ANGPTL8/MTMR2/AADAC/FBXW7/PDE8B/SNCA/RORC/GDF15/BSCL2/SAMD8/FGFR4/PDK2/IDH1/THRSP/MACROH2A1/FMO5/CREBL2/RNF213/SREBF1/SNAI2/C3/PNPLA2/SEC14L2/MLST8/ABHD5/IRS2/PLIN5/DNAJC15,91,BP
GO:0048008,platelet-derived growth factor receptor signaling pathway,43/2643,102/14948,0.42156862745098,2.38426327776665,6.50127962096534,6.31760240928056e-09,1.2346700975204e-06,9.93526105206858e-07,NTRK2/TXNIP/EGFR/EPHA4/ZFAND5/NHERF1/NTRK3/APOD/DDR2/TYRO3/PDGFC/ADIPOQ/ERBB2/RET/MET/STON1/TIPARP/DDR1/FGFR3/PDGFD/ERBB4/EPHA3/KDR/PDGFRA/MYOCD/FLT1/MST1R/LRP1/SNCA/DDR1/FGFR4/PTPN11/ROR2/TIE1/NRP1/EPHB3/CSPG4/EPHA2/MERTK/FGFR1/F3/RGS14/FER,43,BP
GO:0045177,apical part of cell,118/2777,408/15710,0.28921568627451,1.63614635627387,6.0328926518962,1.03389711177227e-08,1.41643904312802e-06,1.29291554608996e-06,PARD6B/MUC1/LRRC15/CA12/SLC44A4/CD36/SLC39A6/CAV1/ASPM/EGFR/MYO5B/GP2/ITGA8/CD300LG/ANXA1/KCNB1/EZR/PLD1/NHERF1/CA4/PTPRQ/FN1/DDR2/HPN/CNTFR/CEACAM6/GPIHBP1/SLC25A27/FXYD1/ADGRF5/PALM2AKAP2/KL/ATP1B1/ERBB2/AQP1/SLC22A3/PLPP1/F2RL2/CHL1/CD34/SLC29A4/TF/ERBB3/MTCL1/PAPPA2/SLC1A1/SLC7A8/SLC44A4/ATP8B1/KIAA1614/PROM2/SIPA1L3/FRMD1/SLC4A8/PTH1R/SAPCD2/ZMYND10/MYO6/CLIC5/ANK2/PROM2/FAP/ECRG4/PODXL/ADRB2/DPP4/EPCAM/SCNN1B/OCLN/AJM1/SLC7A11/NHS/EMP2/PATJ/VCAM1/RAB17/RAPGEF2/WDPCP/MREG/MARVELD2/SHROOM3/ENPEP/SLC38A1/SLC22A5/FZD3/CIB1/EPB41L4B/ACTG1/LRP2/SHROOM2/SLC14A2/ITPR3/SPEF1/TJP1/MSN/P2RY1/SLC52A3/CEACAM5/RAB27B/SCNN1D/CSPG4/TNIK/SNX10/EDA/ABCB5/MARVELD2/PTEN/SLC26A6/LGMN/SPTBN2/MPDZ/C2CD2L/TCIRG1/AKAP7/STX3/ABCC5/SLC67A1/VANGL2,118,CC
GO:0004714,transmembrane receptor protein tyrosine kinase activity,30/2709,59/15503,0.508474576271186,2.90988606715844,6.76314603979153,4.81139493955841e-09,1.50957516228645e-06,1.3092058861851e-06,NTRK2/EGFR/EPHA4/NTRK3/DDR2/TYRO3/EFNA3/EFEMP1/ERBB2/RET/MET/DDR1/FGFR3/ERBB4/EPHA3/KDR/PDGFRA/FLT1/CRIM1/MST1R/EFNA4/DDR1/FGFR4/ROR2/TIE1/NRP1/EPHB3/EPHA2/MERTK/FGFR1,30,MF
GO:0060485,mesenchyme development,93/2643,299/14948,0.311036789297659,1.75912899221393,6.14514270259519,8.23145679089428e-09,1.55680745693591e-06,1.25274666678398e-06,SLC39A6/ADAMTS5/EPHA4/SFRP1/SPRY2/FOXA1/IGF1/TBX3/GATA3/FOXC1/RGCC/FN1/SEMA3G/FERMT2/HPN/TNXB/TNXB/SEMA3F/MARK1/TGFBR2/LDLRAD4/SEMA3D/SEMA3A/BMP2/EDN1/EDNRB/RET/TMEM100/ERBB3/TWIST1/COL1A1/HOXA5/EFNB1/EZH2/SEMA4B/BMP5/ZNF703/QKI/DLG5/OSR1/S100A4/TGFBR3/MEOX1/PKD2/ERBB4/EPHA3/ACTA2/DAB2/ROBO1/TNXB/SPRY1/ACVRL1/MEF2C/CORO1C/VASN/EMP2/RTN4/FAM83D/PTK7/ACTA1/ROCK2/HGF/TRIM28/LAMA5/YAP1/TCF15/APLF/PHLDB1/GLIPR2/BMPR1A/ACTG2/RADIL/ALDH1A2/RBPJ/NCAM1/TNXB/LEF1/OVOL2/ELL3/TGFB3/NRP1/SNAI2/SEMA6D/CITED2/LRG1/PTEN/FGFR1/DAB2IP/SDCBP/SIX4/IL6/MESP1/WNT11,93,BP
GO:0043542,endothelial cell migration,73/2643,217/14948,0.336405529953917,1.90260683380672,6.20722030177215,8.96480938537603e-09,1.60358451910875e-06,1.29038767913775e-06,PPARG/ANXA1/GATA3/ANGPT1/KLF4/PTGS2/RGCC/ATOH8/PLPP3/PIK3CA/MEOX2/CDH5/EDN1/ID1/MET/ZEB2/DCN/MMRN1/ADGRA2/ANXA3/ITGB1BP1/MMRN2/SERPINF1/FGF1/GPLD1/PRKD1/FAP/S100P/VSTM4/RHOJ/SLIT2/PATZ1/TGFBR3/ADAMTS9/DPP4/ROBO1/CLEC14A/ITGB1/FSTL1/NR4A1/ACVRL1/MEF2C/KDR/EMP2/HDAC9/MIA3/ROCK2/FBXW7/ANGPT4/FGF2/JUP/CLN3/EFNB2/CIB1/CCN3/NRP1/ETS1/PDPK1/SNAI2/EDN2/RRAS/CORO1B/JCAD/GFUS/EPHA2/AKT3/LGMN/FGFR1/DAB2IP/ATP2B4/SASH1/NFE2L2/HDAC5,73,BP
GO:0008286,insulin receptor signaling pathway,59/2643,162/14948,0.364197530864198,2.0597898945736,6.28545498201627,9.02580404751641e-09,1.60358451910875e-06,1.29038767913775e-06,PDK4/NTRK2/CAV2/SORBS1/EGFR/EPHA4/SESN3/LEP/PID1/NTRK3/DDR2/SIK2/TYRO3/VWA2/PIK3CA/FOXO1/ERBB2/RET/PIK3R2/RHOQ/MET/RARRES2/KANK1/DDR1/FGFR3/GPLD1/TSC2/SOCS3/ERBB4/EPHA3/PIK3R1/MTCL2/KDR/SOS1/PDGFRA/ZNF106/FLT1/EIF4EBP2/MST1R/ZBTB7B/FOXO4/DDR1/ENPP1/FGFR4/PDK2/PTPN11/ROR2/TIE1/SREBF1/PIP4K2C/PDPK1/TNS2/EPHB3/SMARCC1/EPHA2/MERTK/FGFR1/IRS2/FER,59,BP
GO:0002040,sprouting angiogenesis,51/2643,132/14948,0.386363636363636,2.18515461080728,6.33842391036017,9.3484987060697e-09,1.61206611510843e-06,1.29721273066887e-06,VEGFD/ANXA1/CREB3L1/ANGPT1/RSPO3/KLF4/PTGS2/PKM/MEOX2/MMRN1/ADGRA2/PPP1R16B/RECK/ITGB1BP1/MMRN2/FGF1/VEGFB/GPLD1/VSTM4/RHOJ/SLIT2/TGFBR3/ADAMTS9/ROBO1/TNN/CLEC14A/ITGB1/NR4A1/ACVRL1/KDR/JAK1/FLT1/RTN4/HDAC9/MIA3/FBXW7/FGF2/KLF2/EFNB2/CIB1/TJP1/LEF1/NRP1/RNF213/PDPK1/ESM1/JCAD/EPHA2/AKT3/NAXE/HDAC5,51,BP
GO:0070160,tight junction,50/2777,130/15710,0.384615384615385,2.17584000443201,6.23804857295756,1.5509769618509e-08,1.70034216484841e-06,1.55206030875137e-06,PARD6B/JAM2/AMOTL1/MAPK15/ADCYAP1R1/MAPK15/CLMP/CDH5/LSR/DLG3/USP53/TJP3/SIPA1L3/CGN/AMOTL2/EPPK1/SAPCD2/CLDN7/MICALL2/CLDN5/CYTH2/EPCAM/SYNPO/FRMD4A/OCLN/CLDN11/NHS/PATJ/RAPGEF2/MARVELD2/YAP1/UBN1/ESAM/EPB41L4B/ILDR1/FZD5/SHROOM2/TJP1/NPHP4/CLDN12/TRAF4/EPHA2/MARVELD2/JAM3/CLDN23/CXADR/MPDZ/MARVELD3/YBX3/TJP2,50,CC
GO:0005923,bicellular tight junction,48/2777,123/15710,0.390243902439024,2.20768156547248,6.23069218122926,1.73757593488159e-08,1.70034216484841e-06,1.55206030875137e-06,PARD6B/JAM2/AMOTL1/MAPK15/ADCYAP1R1/MAPK15/CLMP/CDH5/LSR/DLG3/USP53/TJP3/CGN/AMOTL2/EPPK1/SAPCD2/CLDN7/MICALL2/CLDN5/CYTH2/EPCAM/SYNPO/FRMD4A/OCLN/CLDN11/NHS/PATJ/RAPGEF2/MARVELD2/YAP1/UBN1/ESAM/EPB41L4B/ILDR1/FZD5/SHROOM2/TJP1/NPHP4/CLDN12/TRAF4/MARVELD2/JAM3/CLDN23/CXADR/MPDZ/MARVELD3/YBX3/TJP2,48,CC
GO:0005006,epidermal growth factor receptor activity,26/2709,48/15503,0.541666666666667,3.09983696320906,6.70450757635678,9.04439679230426e-09,1.78395278660474e-06,1.54716475684571e-06,NTRK2/EGFR/EPHA4/NTRK3/DDR2/TYRO3/EFEMP1/ERBB2/RET/MET/DDR1/FGFR3/ERBB4/EPHA3/KDR/PDGFRA/FLT1/MST1R/DDR1/FGFR4/ROR2/TIE1/EPHB3/EPHA2/MERTK/FGFR1,26,MF
